Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
MXT-9586,6098036478797,Manuelita Virginia Viña Alvarez,Toyota,Yaris,2016,3,0
ZCI-1353,5909646921153,Roberta Gracia Pina,Honda,Fit,2024,4,0
GFU-6164,3253324500892,Aurelia Canet Ruano,Kia,Sportage,2000,4,3
DFM-8540,9649110276116,Rafa Domingo-Burgos,Mazda,3,1998,2,3
JSD-6052,5232072961013,Raimundo Diego,Mazda,BT-50,2007,0,2
YQI-1543,8040377072330,Carlos del Olmo,Kia,Rio,2004,2,0
TKD-8171,8525609201954,Marta Gibert Arcos,Hyundai,Accent,1995,3,0
UBO-2565,1959184855153,Amaro Juliá,Honda,Fit,2010,2,0
UGB-5778,2023689573205,Germán Camino Cuenca,Kia,Picanto,2003,1,1
FXA-6789,8170900699983,Gabriel Casanova Donaire,Mazda,3,2024,1,3
HZS-3463,3725227543712,Inés Palacios-Prado,Kia,Sportage,1995,2,1
UJL-3853,2857849793942,Ana Belén Aramburu-Carbonell,Toyota,Corolla,2000,5,3
OFL-5083,3460537541734,Maite Hernando Meléndez,Toyota,Yaris,2021,2,1
HCA-3952,8346394619275,Humberto Hernán Santamaría Zabala,Honda,Civic,2003,3,3
OYT-8067,5274323434797,Cristóbal Herranz Hierro,Kia,Sorento,2011,4,0
OSG-6468,8550779448930,Samanta Pardo Mateo,Kia,Picanto,2004,0,1
WNW-2797,4667296359115,Santos Pomares Pomares,Mazda,3,1995,5,2
QZV-6083,1853924280586,Marianela Blanca Morales,Hyundai,Elantra,1996,5,0
EDR-3645,2072545207552,Leandro Montserrat-Sarmiento,Kia,Picanto,2014,3,0
BRK-6675,8961827431270,Damián Glauco Pérez Cañas,Hyundai,Santa Fe,2016,3,1
NJO-5050,7391579011580,Yéssica Tirado Alcalde,Toyota,RAV4,1998,5,0
OEH-2989,2635967388467,María Belén de Chico,Toyota,Yaris,1995,0,3
ZME-5605,3655187026559,Jose Ignacio Agapito Bolaños Linares,Toyota,Corolla,2003,5,2
YVL-5885,8050611471077,Régulo Rosell,Hyundai,Tucson,2024,2,2
PTZ-2537,6118508910403,Jose Miguel Gelabert Peralta,Mazda,BT-50,1996,4,0
PMO-7928,4879184360011,Marcelino Caballero Suarez,Kia,Sorento,1995,1,0
VWV-2416,1548081303919,Isidora de Martin,Mazda,3,2001,5,1
KOW-0831,7559173487864,Paulina Polo-Izaguirre,Kia,Rio,2011,3,3
OMJ-0667,1088800639250,Buenaventura Belmonte Abascal,Toyota,Corolla,2003,2,0
MIT-4923,7185167235985,Anastasio Acero Cuadrado,Honda,CR-V,2024,0,3
AMX-1952,1781834600444,Herberto Toro Arnau,Hyundai,Tucson,2024,4,1
BND-9655,5694320699205,Rocío Salmerón Chico,Honda,Civic,2018,4,2
ZKN-3213,2106898415978,Visitación Palmira Quero Gimenez,Toyota,RAV4,2014,5,1
EUQ-0564,7301918796901,Nilo Iniesta Barriga,Mazda,CX-5,2005,3,2
UAA-9516,5838812369816,Rosalva Vaquero Ramírez,Hyundai,Accent,2001,2,0
MHJ-0114,9727500770243,Carmela Ruth Quero Aguirre,Toyota,RAV4,2020,3,0
NEH-1537,2940503627264,Isaura del Falcó,Kia,Picanto,2012,2,1
NFB-8926,7881809459862,Miguela Dueñas Izaguirre,Kia,Rio,2023,2,3
CHZ-1842,2373683916814,Teodora Clavero Villalobos,Kia,Sportage,2013,0,0
TZA-2108,4093142802584,Simón Álvaro Carrillo,Kia,Sorento,2014,4,0
HAC-8627,4761016416026,Rico Vilalta Peralta,Mazda,6,2022,5,1
WQC-1112,3174140217037,Aureliano Mateo Sanmiguel,Toyota,RAV4,2006,4,1
HGX-2363,5371298434333,Jennifer Llanos Andrade,Honda,Civic,2014,3,2
PZB-7109,9940860107872,Ovidio Álvaro Ibarra,Mazda,3,2002,3,0
LNW-9521,5321923764256,Angélica Pina Barroso,Kia,Picanto,1995,0,0
SBR-5475,7668348273492,Gustavo Nicolás Asensio,Toyota,RAV4,2008,0,0
MAF-2988,5658046586235,Angelina Valle-Fuertes,Kia,Picanto,2022,1,2
TKQ-1034,9465063342884,Dora Quintana Iniesta,Kia,Sorento,1997,3,2
KFV-6100,7427899534862,Primitiva Cabeza Ferrero,Mazda,6,2022,5,1
WVX-8647,1052017812244,Ignacia Alsina-Galán,Hyundai,Tucson,2022,1,1
USC-5757,9754932704664,Loida Cornejo Pastor,Kia,Rio,2000,1,0
JFH-7540,3771003494747,Irene Azahar Frías Planas,Kia,Picanto,2018,3,3
CLG-3610,7931939558573,Nereida de Briones,Honda,Civic,1998,0,2
JRE-4092,5566022884085,Teófila Adoración Tovar Arenas,Kia,Rio,2018,2,1
XAJ-6067,7261404337908,Fabián Amigó Torres,Kia,Picanto,2008,2,0
UYJ-7057,3780270336398,Encarnacion Jordá,Hyundai,Santa Fe,2023,4,2
YQL-1470,6349373892243,Noa Manso Vendrell,Kia,Sorento,1997,5,1
HIF-2655,6941297639145,José Luis Vázquez Romeu,Hyundai,Accent,1995,0,2
TVQ-9695,1597561152938,Julieta Solsona Andrade,Kia,Rio,1996,1,3
FFP-7304,8220356633027,Eutimio David Ruiz Pozuelo,Mazda,CX-5,2014,5,1
WKI-2938,1000273864227,Ernesto Aller Valdés,Honda,Accord,1996,0,1
NBP-2614,8209468950408,Augusto Torrents Amor,Honda,CR-V,2013,1,0
XHG-5520,2639370037490,Francisco Javier Carreras Avilés,Honda,Civic,2018,1,2
FCG-3848,1284897328094,Luna Mateo Coca,Toyota,Corolla,1996,5,3
VQW-9111,3736522826215,Aurelia Duque Ramirez,Toyota,Hilux,1997,5,0
IVX-3766,2648214988088,Ofelia Ramirez-Santamaria,Toyota,Yaris,1998,0,1
TTJ-9915,5989596090220,Elena Caballero Cañas,Toyota,RAV4,2002,0,3
WKS-2286,4531960251235,Nayara Alonso Huerta,Kia,Sportage,2016,1,2
HXB-3262,1855677428688,Palmira Quevedo Pina,Toyota,RAV4,2007,3,0
QUC-1244,3997452894725,Josep Amigó Conesa,Hyundai,Santa Fe,2003,4,3
JRE-6011,4543182292299,Adán Caro Armengol,Toyota,Hilux,2005,3,1
FNH-2341,7854206382579,Sigfrido Monreal-Conesa,Hyundai,Tucson,2005,1,1
IEB-8362,1043730156637,Blas Escalona Pinedo,Toyota,RAV4,2016,5,2
VQZ-9091,1405128030691,Domingo Rius Iglesias,Honda,Civic,2003,0,0
RVN-2764,4331827200230,Marcos Bou Gallardo,Hyundai,Elantra,2012,3,1
SNA-6205,8258893656747,Mauricio Tello Rovira,Toyota,Hilux,2023,4,2
NLD-5637,6844115781005,Amada Matilde Vigil Mayol,Hyundai,Elantra,2008,3,1
WUP-2763,3859349179433,Magdalena Donoso Cornejo,Hyundai,Tucson,2010,2,2
UOY-8197,2844860581166,José Luis Santos Saavedra Madrid,Kia,Rio,2009,1,0
TVA-4586,1831550709631,Carlito Mármol Saldaña,Honda,CR-V,2024,2,2
FPB-3181,1068306230801,Maximiano Galván Montaña,Honda,Accord,2013,1,1
LAC-4690,8654957228780,Cecilia Galindo,Kia,Rio,2003,4,3
TIX-2283,9027229855286,Adelia Carvajal Toro,Kia,Sorento,2020,2,2
PBX-4705,1657905173248,Jerónimo Ferrán Cisneros,Mazda,3,2018,5,0
KZQ-8514,3397764741446,Agustín del Bustos,Hyundai,Accent,1997,0,3
MGY-9693,7605981816924,Ani Blázquez Valera,Honda,Civic,2004,5,0
LYG-8275,3746444951847,Mauricio Serrano Alegre,Toyota,Hilux,1995,0,0
MSQ-9041,5828642469993,Lorenza Franco Gabaldón,Toyota,Corolla,2019,4,2
VIQ-2000,7542457093459,Natalio Palomino-Solís,Toyota,Yaris,2002,3,0
VCZ-3523,7426363775943,Ester Herranz Buendía,Hyundai,Elantra,2024,5,1
GVL-6235,2533195591765,Juliana Macarena Camacho Álamo,Toyota,Yaris,1997,2,3
UXZ-7940,9803817188561,Raimundo del Puerta,Hyundai,Elantra,2004,5,3
KGE-9036,1680629581138,Tomasa Nogueira Agullo,Honda,Accord,2020,5,1
TGV-9047,2289725673967,Martín Acero Azorin,Honda,Accord,1996,0,2
WLE-6608,8591819856562,Carmina Pina Casanova,Mazda,3,2005,5,3
NMC-6625,7916061923598,Julia Bayo Costa,Hyundai,Santa Fe,2015,2,2
DYF-3089,9777613921097,Soledad Cortina-Noriega,Mazda,3,2007,1,3
ZPL-5119,8153644356249,Apolonia Luque Reig,Honda,CR-V,2010,4,2
TQE-9697,1037726581977,Eugenia del Pagès,Hyundai,Elantra,1999,4,3
JEV-3204,3012118820115,Visitación Mariscal González,Hyundai,Accent,2012,0,1
YMK-1553,2150206801860,Lara Flores Ballester,Mazda,6,2006,5,1
MHP-6745,7045200952654,Judith Carmelita Ariño Bru,Toyota,Yaris,2006,3,1
KRM-0143,4696972106113,Teresa Bermúdez,Hyundai,Elantra,2004,2,1
DRT-3706,6028040720812,Demetrio Guillermo Bustamante Pedrosa,Mazda,6,2011,3,2
DYZ-4253,4514595474508,Montserrat Sierra Segovia,Kia,Picanto,1999,4,3
ONH-0276,7193071574266,Adoración Falcó Luján,Toyota,Corolla,2015,1,2
XHD-7696,6605259371529,Trini Montoya Saura,Kia,Picanto,1995,1,0
XWI-9577,1177529327388,Evangelina Rueda Osuna,Kia,Picanto,2024,4,1
BBH-8638,8425155823315,Natanael Casals Rueda,Toyota,Corolla,2011,5,3
BVF-0995,7055029728649,Lupe Conde Pozuelo,Kia,Sportage,2010,3,1
PXK-6517,9888411313501,Tatiana Coll,Kia,Sorento,2002,3,1
NBK-9982,5504787353724,Carolina del Pedrero,Kia,Sportage,2018,5,1
RRZ-0387,4289052543467,Eliseo Iglesia,Honda,Accord,2023,4,2
XUR-8639,6252879181309,Xiomara Priego Palacios,Honda,CR-V,2001,5,1
NWA-0657,1181180626701,Ámbar del Jordán,Mazda,BT-50,2024,0,2
XWV-9755,5955869310550,Calisto Valencia Ojeda,Honda,Accord,2001,1,0
GXE-4279,5294086258972,Juan Francisco Bellido Núñez,Hyundai,Elantra,2017,3,2
YES-8200,4503346214606,Nicolás Berrocal Fuente,Kia,Picanto,2009,1,3
JFN-6589,7634313806581,Marc Melero,Kia,Picanto,2007,3,1
HEV-0187,4458817310396,Olivia Naranjo,Kia,Sportage,2001,1,0
PCN-9049,1700719703607,David Armas Ródenas,Toyota,Hilux,2020,0,0
DFR-6820,3360278059078,Aristides Cabeza,Honda,CR-V,2000,2,3
ZOF-0499,2964361338333,Eugenio Rocamora,Toyota,Yaris,2003,3,2
NKC-0375,9119451227031,Moisés Esteban Montesinos Querol,Toyota,Hilux,2005,3,3
BSG-9549,6733127431460,Paca González Morcillo,Mazda,CX-5,1997,4,1
EOH-0140,9599339609213,Édgar Crespo Noguera,Toyota,Yaris,1999,4,0
TWE-9569,3304088341987,Ciro de Cisneros,Toyota,Corolla,2001,0,3
PCO-5612,4102430253092,Graciano Bravo,Honda,Accord,2010,0,1
CLN-0986,6790140941000,Dalila del Marco,Honda,CR-V,2008,2,2
VCW-5542,9262764975718,Isaac Cortes Alcalde,Honda,Fit,2014,1,0
NWN-3047,9004306467774,Alcides Escalona Cortés,Honda,Civic,1997,2,0
LZM-2415,1916429199844,Irma Barroso Giménez,Kia,Rio,2024,4,1
ARC-2419,6945467689597,Octavio Alfonso Olivera,Mazda,BT-50,2011,5,3
DAK-1496,1607213143485,Tamara Cámara-León,Kia,Picanto,2019,5,2
NRL-3032,3862604217668,Rosalva Gimenez Montaña,Hyundai,Accent,2022,4,1
DFH-5120,4412481162437,Bernabé Pineda Palau,Kia,Rio,2023,3,1
GUG-8627,1472689932262,Sigfrido Bustamante Gonzalo,Mazda,6,2007,5,3
VFK-7048,3593898383807,Noelia Aguado,Kia,Rio,2006,3,2
XXY-1868,4832489108647,Sol Escribano Cerdá,Kia,Rio,2012,3,0
KCL-6801,9510663559540,Juan José Domingo Gual,Hyundai,Tucson,1999,1,0
CKI-6591,5142385974908,Efraín Reguera Escalona,Kia,Picanto,2014,2,1
MJH-5117,6025810723585,Ruperta del Marqués,Mazda,6,2007,5,3
CWP-9131,8265819935304,Anacleto Guiomar Coloma Gual,Mazda,3,2008,0,3
VGC-5447,1390890488049,Hernán Gelabert Oliveras,Toyota,Hilux,2010,5,1
JKM-0545,3456934097869,Casandra Barrera Gibert,Toyota,Hilux,1996,5,3
NAR-0781,6384203399324,Valentín Rodriguez-Salvador,Mazda,CX-5,2012,4,1
LQA-2025,9768426944496,Abril Rivera Lledó,Kia,Rio,2006,5,1
YCL-3113,3181202619787,Cristian de Garriga,Hyundai,Elantra,2007,2,2
RUY-5867,5315016808218,Apolonia Lobo Hurtado,Hyundai,Accent,2014,2,2
WNX-5888,6186798251669,Candelas Natividad Balaguer Santana,Kia,Picanto,1998,4,3
LZR-4293,5055184937960,Luis Mateo Amores Amigó,Toyota,Corolla,2011,0,2
QEU-4584,3304782151971,Ruperto Sala Estevez,Kia,Picanto,1997,3,1
OVE-8696,8670339913215,Odalys Feliu-Noguera,Mazda,3,2016,1,1
WYX-0976,2142634218999,Anna Amador Chacón,Kia,Picanto,2015,4,2
CLC-5930,1313518215080,Tiburcio Cuenca Sala,Honda,CR-V,2005,0,0
YYG-9416,7513646918447,Maxi Amador,Toyota,Yaris,2001,0,0
QPC-6172,7512820531975,África Quintana Tenorio,Honda,CR-V,2005,4,0
OAB-2374,1451379666005,Lucho Seco Gallego,Honda,Civic,2003,5,3
SED-0754,1408621611690,María Fernanda del López,Honda,Civic,2007,3,0
VLU-1953,8135587408803,Venceslás Cánovas Ponce,Hyundai,Accent,2003,4,2
UUL-8854,9018646917085,Primitivo Amaya Cortés,Kia,Picanto,1997,3,3
XXP-9116,6229291729730,Danilo Narváez Pedrero,Honda,Fit,1997,3,3
CJN-4498,4208192607787,Pastora Ruano Alberola,Kia,Rio,2023,0,3
MLD-9913,1190191460757,África Bermudez Ibañez,Toyota,RAV4,2009,4,1
YER-4471,1080276178964,Teófila Alcalde Herranz,Mazda,CX-5,2002,3,3
CVO-9663,2787173040573,Vanesa Tudela Portero,Honda,CR-V,2024,1,1
ENL-7922,2489493255517,Yésica de Palomares,Mazda,CX-5,1996,5,3
GWM-5753,1878901952289,Wálter Donaire Bartolomé,Hyundai,Accent,2003,0,2
DZU-0638,6323681887173,Prudencia Novoa Barral,Toyota,Corolla,2001,1,3
HUL-2813,8913935078068,Leocadio Alarcón Almagro,Hyundai,Santa Fe,2019,5,2
EKC-5468,1551028321290,Abel Gallo-Oliver,Hyundai,Santa Fe,2022,0,1
LKT-3181,2159578980042,Juan Francisco Rivera Guitart,Toyota,Corolla,2005,3,3
WNS-7980,1752973709510,Mariana Consuelo Pereira Barceló,Kia,Sportage,1996,4,2
RVH-6023,7953226173187,Clemente Cárdenas,Kia,Rio,1999,2,2
VSJ-0437,8841551341224,Jose Antonio Rodriguez-Iborra,Hyundai,Accent,2012,3,0
DBY-8811,4231840236704,Glauco de Arco,Toyota,RAV4,1998,4,3
FVI-1644,6872905943843,Guillermo Iglesias Nicolás,Hyundai,Santa Fe,2013,5,0
FKS-9020,5145098950050,Etelvina Montes Zabala,Honda,Accord,1999,3,3
YWS-6441,3196776002261,Micaela Rodriguez Perales,Toyota,Yaris,2009,5,2
KQF-8952,1083486333002,Azahara Quero Santamaria,Hyundai,Elantra,2021,1,0
LCH-3576,7754649084407,Maribel Neira Torres,Honda,CR-V,1997,2,3
ITA-3286,2839412560935,Oriana Murillo Redondo,Hyundai,Tucson,2019,3,3
BOY-1209,4817641890893,Eugenia Jordán Llano,Kia,Rio,2002,5,1
PNL-4000,9593007932982,Chus Báez Pedrosa,Kia,Picanto,2016,0,3
NSY-5606,5926852958406,Selena Conesa Segura,Hyundai,Accent,2019,5,1
CLY-3939,5491128275218,Melisa del Villegas,Honda,CR-V,2013,4,3
TQC-1801,5206354905636,Jerónimo Peinado-Bonet,Toyota,Hilux,1997,4,3
PNV-8135,9512413288565,Teodora Luna Manzano,Kia,Picanto,1998,2,0
KEV-1315,3865341175467,Amador Palomo,Hyundai,Tucson,2003,4,2
PVZ-2578,7193906914861,Rosa Lucía Querol Salvador,Kia,Picanto,2002,4,2
SHL-4775,8537910848889,Asunción Gras Jaume,Honda,Accord,2010,4,2
NCA-6521,1014258687183,Olimpia Castro Pulido,Mazda,CX-5,2013,0,1
EOX-7700,1162916027147,Aureliano Arribas Navarro,Toyota,Yaris,2023,0,0
TLI-7348,1186610140871,Miguel de Guitart,Toyota,Yaris,2003,5,3
KQE-5585,1107705848178,Natalio Batlle Blanca,Honda,Fit,2021,2,1
EAL-3373,2915559937394,Renata Amigó Márquez,Toyota,Yaris,2015,5,1
FKY-7363,2034309227879,Jerónimo Sevilla-Pozo,Honda,Accord,1996,4,3
GZR-4132,9094561916845,Anna Araujo Berrocal,Mazda,CX-5,1997,2,3
DVY-7494,4133150144148,Adoración Téllez Cueto,Toyota,Corolla,2011,5,2
BBE-0496,8469016628398,Evaristo Cervantes-Falcó,Toyota,RAV4,1999,1,1
MCW-7839,4995654630499,Edmundo Narciso Costa Mas,Kia,Sportage,2017,3,3
AFE-1946,5700728546181,Héctor de Porcel,Hyundai,Elantra,2021,2,0
YEP-6783,3585499368333,Gabino Amores Morcillo,Kia,Rio,2006,5,3
BOM-7682,2921908431209,Gonzalo Díaz Soto,Hyundai,Tucson,2019,2,0
VPS-7001,7392087166119,Lola Fabra-Canales,Toyota,RAV4,1996,1,0
TQJ-8674,4958608858247,Gabino del Benito,Kia,Sportage,2014,0,1
ETC-4886,2621016754627,Calixto Egea Pedraza,Mazda,6,2001,1,1
RVS-2866,5727908192974,Victor Manuel Patiño Estévez,Kia,Sportage,1998,0,0
OMK-0233,6784182754688,Aitana Baeza,Hyundai,Santa Fe,2016,2,1
IEN-0874,2566517422860,Almudena Castelló,Honda,CR-V,2018,3,3
QVO-7003,3545920716850,Melania Mármol-Palacio,Kia,Picanto,1998,0,2
CLE-9805,4117216616537,Dulce Riba Clavero,Mazda,BT-50,2004,3,1
SZL-9203,3877097451866,Rosario Chamorro-Fuster,Honda,CR-V,2020,5,2
UOA-7810,6197230478696,Lourdes Jimenez-Guardiola,Toyota,Hilux,1998,1,0
ARW-6362,4687916089953,Pastora Arregui Sierra,Honda,Civic,2001,0,1
ESG-6532,1332728466931,Loida Alemán Rios,Hyundai,Santa Fe,2019,2,1
EDX-2716,8513769627283,Pilar Coloma Oliveras,Honda,CR-V,2017,2,3
FOM-0374,8394956509627,Anna Montoya-Pedrosa,Honda,Accord,2017,0,0
RIR-5192,9475719710027,Jonatan Manrique Serrano,Honda,Accord,2004,0,0
ASZ-9318,7849972406264,Álvaro Simó Peinado,Kia,Sorento,2009,4,1
XNH-8892,4512791785553,Ileana Batalla Macias,Hyundai,Santa Fe,2023,1,0
DSW-5321,6209027175988,Francisco Canet Barrena,Kia,Sportage,2010,2,1
XHP-6967,7500169995289,Angelino Zabala-Pujadas,Honda,Fit,2017,0,2
LQX-3486,5969361392475,Luisa Céspedes Tovar,Toyota,Yaris,2015,0,2
XJA-6668,4271828473642,Beatriz Benítez Pedrosa,Kia,Sorento,2006,3,3
LWY-1846,1070714627581,Nidia Montesinos Arce,Hyundai,Tucson,1997,5,3
OYB-2435,3227719443114,Cebrián Planas Vazquez,Toyota,Corolla,2006,2,1
FTG-5726,2019238993110,Fortunato Álamo Sanmartín,Hyundai,Tucson,2001,3,2
SUN-5701,5784943843678,José Aparicio Galan,Kia,Rio,1995,4,1
CJP-9296,2712943743731,Genoveva Cruz Fuente,Toyota,Corolla,2009,4,0
NOO-7254,6835705158540,Horacio Pérez-Giménez,Honda,Accord,2007,5,0
REI-1892,2168350298237,Ema del Villanueva,Hyundai,Santa Fe,2015,2,1
VHH-0008,6991907321081,Sara Puig-Quevedo,Kia,Sorento,2005,5,0
KHB-3439,7880490155096,Sabina Navarrete Elorza,Toyota,RAV4,1999,4,0
HKW-1679,6717927229666,Celestina Duque,Toyota,RAV4,2012,5,1
XMM-6787,4054266582782,Caridad Sáenz Salvador,Kia,Rio,1995,0,1
BOM-7539,5127342085611,Pancho Calatayud Amorós,Mazda,3,2006,0,3
ZSN-0059,9329187398131,Rosaura Rocha Álvarez,Toyota,Corolla,2020,3,2
SOB-2795,6684978931919,Eligio Águila Quintana,Toyota,Hilux,2016,3,0
JWD-7848,1486806915372,Irma Trillo Bou,Toyota,Corolla,2003,2,0
NZX-4581,9213342921112,Alexandra Mosquera Borrego,Kia,Sportage,2003,0,3
LKB-0723,3523604551305,Felipe Reina Elías,Hyundai,Elantra,2009,4,3
VWA-4930,5695357116413,Severo de Castilla,Toyota,Yaris,1995,5,3
CVZ-2660,6419030011454,Agapito Luján Blanch,Kia,Sorento,2013,4,2
AWM-8656,8859428926313,Teo Mascaró-Galán,Mazda,CX-5,2014,2,0
PPK-4093,1766781746733,Cesar Prieto Cisneros,Hyundai,Santa Fe,2021,3,1
MIE-4160,8737654339045,Maximino Hoz Gomez,Toyota,Corolla,2006,4,1
UJP-8044,5408504191001,Lucila Cases,Hyundai,Tucson,2020,2,2
FMK-4284,9221094969159,Natalio Marino Rosales Castell,Toyota,Yaris,2003,0,2
YOR-2671,3610896006438,Trinidad Comas Barrera,Toyota,Corolla,1998,2,2
TKJ-4130,5884679239984,Carolina Machado-Rodríguez,Toyota,Yaris,2016,1,0
TYR-2418,4080311154828,Concha Portero-Espada,Mazda,CX-5,2014,1,2
SPV-3851,5902383936842,Juana Fonseca Almagro,Honda,CR-V,1995,5,0
SBJ-6880,1267197722012,África Peralta Sáez,Mazda,3,2002,3,3
QOK-5796,5236227627995,Plinio Peral Gutierrez,Honda,Civic,2011,4,3
LFU-7126,1339275194137,Clotilde Morata Ribas,Mazda,3,2008,3,2
JPB-4771,5945804848522,Esperanza Tormo Macias,Kia,Sportage,2024,4,1
MWX-2329,7092057304420,Valeria Bárcena Palmer,Mazda,CX-5,2009,4,1
HGT-0415,5147722272190,Julio César Barceló Saez,Mazda,3,2011,1,0
AIH-9926,3440096311300,Encarna Alberola-Cabezas,Toyota,Corolla,2006,1,3
SRW-7309,5501224750473,Silvio Benitez,Kia,Picanto,2004,2,3
XDO-1701,9651003412973,Emiliano Barrio Feijoo,Hyundai,Santa Fe,2000,0,2
TYP-9511,3206313104473,Amílcar Acosta Perales,Kia,Sorento,2016,4,2
SGA-5145,5593330874288,Juana Roura Mosquera,Honda,Accord,2012,1,3
JTO-9791,4502990550030,Fortunata Emilia Palomo Martin,Kia,Sorento,2000,5,2
JPE-9023,1655914721273,Gisela Torrents Echeverría,Mazda,BT-50,2012,1,3
QPE-2923,6035912644998,Heliodoro Simó Alberola,Kia,Rio,2002,2,0
BQO-0491,1508330724459,Gregorio Robles Tolosa,Toyota,RAV4,1999,4,2
XHO-6852,8441985849486,Araceli Rico Amo,Mazda,3,2006,2,2
XKY-9686,5693258228732,Guiomar Adán Vega Manjón,Kia,Sportage,2010,2,0
BUH-9695,1625112421087,Nilda del Roca,Toyota,Corolla,2018,4,2
YRF-1322,5978466746717,Rosalinda Ballester Santana,Toyota,Yaris,1996,4,1
GRZ-4670,6809716077475,Delia Herrera Escolano,Toyota,Yaris,2008,5,3
ZJK-1751,2415042179600,Rebeca Carrión,Toyota,Yaris,2000,4,1
VEI-6392,8858313475986,Josefina Rosselló Lamas,Kia,Sportage,2021,1,3
SDB-7712,4427539401611,Fabiana Barrena Dominguez,Mazda,3,2003,0,0
GMP-8603,7550318656622,Fabián Villalonga Peralta,Mazda,6,2002,5,2
IZO-6100,9343679061609,Gracia Varela Morales,Hyundai,Elantra,2007,5,3
TTN-6743,5564277328985,Pili Priscila Valle Salvador,Kia,Picanto,2008,5,1
JHY-7546,4826169288567,Andrés Carretero Alfonso,Mazda,BT-50,1997,0,3
FKC-9992,2828370983066,Eloísa Iborra,Kia,Picanto,1998,1,1
KTI-3013,8837009563581,Marino Solana Arnal,Mazda,6,2008,3,0
JHO-5804,6904322208762,Begoña Clavero Téllez,Honda,Accord,1995,3,0
OEO-1853,2963030635489,Felicia de Canet,Kia,Picanto,1999,2,3
WXH-4799,1426099491645,Glauco Roda-Bernat,Hyundai,Accent,2009,1,3
WPT-4872,2159404426273,Dolores Ángel Alfonso,Hyundai,Elantra,2020,2,2
VXU-5757,4445229231712,Luisina Bertrán Pozuelo,Honda,Accord,2005,5,0
ZPI-1868,9295606289893,Adela Céspedes Carro,Hyundai,Elantra,2017,2,1
CHB-4957,4076850789418,Elías Planas Gallart,Honda,Civic,2013,4,2
UNG-3740,4829919293298,Dorita Rodrigo Cárdenas,Mazda,BT-50,2001,0,3
QEO-1746,8904985029075,Adelia Benito,Hyundai,Accent,1998,3,2
LCO-5161,6635740260471,Hilda Huguet Sanz,Kia,Sorento,2019,0,2
QBO-3055,8025977501092,Emelina Boada-Real,Honda,Civic,2003,5,3
WZZ-2542,2862820726289,Jose Ignacio Ferrera Miranda,Kia,Sportage,2001,0,2
CPL-9929,9664302356952,Micaela Jiménez Almeida,Hyundai,Elantra,2020,5,1
GMF-4424,6133834785616,Nydia Perera Pla,Honda,Fit,2009,0,1
TMA-7986,4034746687677,Ciriaco Rodolfo López Ferrández,Toyota,Yaris,2004,2,3
QZS-4240,4850368240350,Bonifacio Ángel,Honda,Fit,2004,4,2
UAV-6214,3757898735153,Teodosio de Lillo,Mazda,3,1995,1,1
XHH-1148,5156658961570,Heliodoro Solano Carretero,Hyundai,Tucson,2019,0,2
GRG-8030,3668758242494,Tomasa Solana Jordá,Kia,Rio,2016,5,0
SHV-8573,8263851962299,Isaías del Mariscal,Hyundai,Elantra,2020,3,0
ARS-8025,9644965946192,Marcial Villanueva Cárdenas,Honda,Fit,2006,1,3
NVZ-0636,3295281343823,Ismael de Torrecilla,Honda,Civic,2017,5,2
