Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
KHD-9713,2403967025342,Luis Miguel Múgica Lastra,Honda,CR-V,2007,2,2
IPJ-2378,3187983337627,Joaquín Matas Ramos,Hyundai,Tucson,2012,4,1
NDN-2500,5829891183534,Pía Barrios-Clemente,Kia,Sportage,2009,0,1
JXV-7436,7527014938497,Chuy Rubén Llanos Barrera,Honda,Civic,2001,2,0
RHO-1516,4325627054081,Custodia Berenguer Coca,Mazda,CX-5,2004,5,3
IET-7630,3497365758844,Anastasio Barros-Espejo,Honda,Civic,2003,0,1
CMR-3951,7295342229395,Espiridión Sacristán Guillén,Kia,Rio,1996,3,2
YGC-7965,5987730446065,María Teresa Carpio Nicolau,Kia,Sorento,2018,2,3
DVL-2733,8663954451430,Raúl Ortega Gallo,Mazda,BT-50,2017,0,0
IZX-8096,2900626180749,Reinaldo del Campo,Mazda,3,2000,3,2
BPF-2157,5151514199109,Vicente Prieto-Sanjuan,Mazda,CX-5,2005,3,1
DGI-5573,3766307930286,Octavia Ropero Toro,Mazda,BT-50,2014,2,3
ZQV-8414,9361319114198,Edu Pareja Avilés,Kia,Picanto,2021,2,0
SZK-8368,4630043993235,Óscar Hernández Blázquez,Toyota,Hilux,2014,5,1
ANV-0550,1203500936419,Jose Ramón Fortuny Girón,Mazda,3,1995,1,2
SSP-9978,1410124965915,Flora Azorin Barón,Toyota,Yaris,1996,4,2
SYS-8207,7048454153464,Clara Jurado Mateos,Kia,Picanto,2013,2,2
QCL-5381,8734129875144,Paulino Morán Frías,Toyota,Corolla,2012,2,3
MFI-9888,4486623278055,Amada Oller Alemany,Hyundai,Tucson,2008,4,1
FDK-7877,1734604851964,Cristian Néstor Laguna Carrera,Honda,Accord,2014,0,0
KEH-1227,3102121484257,Elena de Puerta,Hyundai,Tucson,2014,1,2
RCT-6035,1426849247808,Ofelia Giménez Luz,Toyota,Hilux,2011,2,0
LCW-3226,7930774018417,Ciríaco Palomar-Tomás,Kia,Sorento,2015,5,1
SIU-2479,6286531668840,Lucas Lobato Ledesma,Honda,CR-V,2023,4,1
CPU-1672,8810178853697,Sofía Eliana Bustos Torrijos,Honda,Accord,2021,0,2
MXY-5813,2126162101917,Maximiliano del Salvador,Hyundai,Santa Fe,2008,2,1
FOG-5007,4115846663563,Carla Ariño Torrents,Honda,Accord,2008,3,2
JAT-8462,2671627190907,José Antonio Jaén,Hyundai,Santa Fe,1998,2,1
NXL-3240,2838036442290,Artemio Estévez,Honda,CR-V,2015,1,1
YGK-4804,3026774968448,Modesta del Casanova,Toyota,RAV4,1996,1,2
HBS-5494,5455659316696,Macarena Canet-Saldaña,Mazda,6,2021,3,1
OKW-5788,9025828701301,Victor Manuel Virgilio Figueras Quintana,Hyundai,Elantra,2023,3,1
VTF-3768,6196891402036,Dorita Avilés Antón,Mazda,3,2024,0,0
VYD-0884,5644589962325,Marcela Merino,Toyota,Yaris,2012,3,0
JDV-3241,6540933557653,Borja Vall-Gaya,Kia,Sorento,2008,4,2
VRL-0610,3207242424172,Flavia Marí Carreras,Hyundai,Elantra,2013,4,3
BZF-1008,6606155130870,Marisela Inmaculada Naranjo Perales,Mazda,BT-50,2000,4,0
KTS-9913,3768146873939,Domingo Tudela Abascal,Hyundai,Accent,1997,4,3
UST-3868,3201518395859,Samanta de Luna,Mazda,BT-50,2001,1,2
THI-9388,6899338606634,Lucio Ortiz Cañas,Hyundai,Accent,2009,5,2
SHW-4817,7726413666115,Julio César del Duarte,Honda,CR-V,2016,4,0
UDP-3344,2743184710573,Bautista Arrieta Gracia,Kia,Sportage,2010,0,2
YNL-7035,4946292174921,Etelvina del Lumbreras,Kia,Sorento,2015,2,2
MRF-4835,8385421301781,Paola Bru Pera,Kia,Picanto,2010,2,2
TCZ-1514,1581445183662,Odalys Batlle Marquez,Mazda,3,1996,4,1
CTK-4071,5554126836940,Juanito Ordóñez,Toyota,Corolla,2006,2,3
VGI-2398,2141222968928,Jose Francisco Nogueira,Hyundai,Tucson,2020,4,1
GCF-6460,4530749717796,Ignacio Berenguer Acedo,Kia,Sportage,2000,2,3
LLS-6238,4949456152093,Rosendo Urbano Heredia Aragonés,Hyundai,Tucson,1999,0,0
STW-7778,4525605708778,Carlos Calderón Catalán,Honda,Fit,2013,5,2
BKK-5927,3997654841128,Gabriel Manjón-Cerro,Honda,CR-V,2007,2,3
GQL-2343,9393325188616,Edelmira Pla-Blanca,Mazda,BT-50,2021,5,0
VHT-8137,4189975539453,Odalis Iglesia Fonseca,Mazda,BT-50,2021,5,3
DIC-3488,6825765852326,Vito Nando Miranda Jódar,Honda,CR-V,2007,1,2
FQJ-6832,1961928461767,Tiburcio del Bellido,Honda,Fit,2002,1,3
TGU-6572,9162932658595,Jorge Moraleda-Benet,Honda,CR-V,2022,0,2
DXN-2196,4385429626095,Paulina Guzmán-Vizcaíno,Mazda,3,2003,3,1
HVZ-1701,1006100977798,Sonia Cobo,Hyundai,Tucson,1998,2,2
FPX-7539,1885989587659,Belen Yolanda Pavón Grande,Hyundai,Santa Fe,2014,3,1
JJI-5718,5422982210149,Socorro Nogués Revilla,Hyundai,Tucson,2015,2,3
KCP-9289,2886616854748,Tadeo Acosta-Sacristán,Honda,Accord,2020,3,0
YIC-1675,6329438952199,Trinidad Cerdá Llanos,Hyundai,Tucson,1996,0,2
WPV-2480,8550004648294,Judith Figueras,Honda,Accord,2006,4,3
EBT-7176,3277129240389,María Gomis Morillo,Kia,Sorento,2017,2,3
AJW-6742,8771278150262,Ramón Estévez Escudero,Kia,Sportage,1998,5,3
NVB-6583,7673546428648,Tito del Parra,Mazda,CX-5,2017,4,1
GOG-5622,4393546147124,Delfina Menéndez-Díez,Kia,Picanto,2021,1,1
PYI-3977,5705838473100,Gastón Alvarez Ledesma,Kia,Picanto,1995,5,0
NDW-6188,1650511553501,Amparo Olalla Anguita Baeza,Hyundai,Santa Fe,2016,1,0
VTB-7356,7773638936545,Jordana de Gimeno,Honda,CR-V,2010,0,1
WWV-5105,6305882889342,Toño Bustos Merino,Hyundai,Tucson,2001,3,1
AAB-8280,2891663759342,Benito Haroldo Sáenz Roda,Honda,Fit,2012,4,3
ZYW-5464,4246146244158,Jordi Terrón Castañeda,Hyundai,Elantra,2002,5,1
JLT-3291,2287352226735,Judith del Uribe,Hyundai,Santa Fe,2004,2,3
NLL-5206,2477266884267,Emilio Coca-Pomares,Hyundai,Accent,2001,3,2
RZO-7389,7031372397582,Lupe Cortes Vilalta,Toyota,RAV4,2018,4,0
TMF-1110,7750441556595,Paulino Company Dalmau,Kia,Picanto,2005,4,0
ZVR-2605,9670787949464,Sarita Zaragoza Girona,Toyota,RAV4,2000,0,2
FWR-0257,5240412369927,Julia Torrens Gibert,Toyota,RAV4,2023,3,3
YWS-7998,8040671785738,Faustino Bautista Sancho,Kia,Sorento,2023,1,0
BYU-1480,5787958829948,Albina Barco Sanchez,Toyota,RAV4,2013,2,3
ZWQ-7928,7264029172232,Pío Sola-Salazar,Honda,Fit,1997,3,3
DRO-6619,2812772651711,Amarilis Llorente Sáenz,Toyota,Hilux,2015,0,3
WHK-8524,2571264595338,Nico Miralles,Honda,Accord,2015,2,2
RRS-5805,9273495447408,Bernardita Izaguirre,Kia,Sorento,2003,4,1
EPP-7548,3351987629010,Yaiza Cabañas Vallés,Hyundai,Tucson,2002,0,3
MXH-2061,2699068758396,Demetrio Lumbreras Antón,Toyota,Corolla,2018,1,1
HPI-5838,5865405290693,Concha Beltrán-Vallés,Hyundai,Tucson,1999,5,1
KZP-6328,1314160789471,Humberto de Vara,Honda,Civic,2019,4,1
IUG-6685,5862738154402,Manuelita Balaguer,Mazda,3,2021,2,3
GGE-1064,9940677536496,Odalis Vidal Prieto,Honda,Accord,1996,2,0
CPU-1292,3640394755676,Angelino Esparza Pineda,Honda,CR-V,2021,0,1
TID-6846,7209533114062,Almudena Alcaraz Bárcena,Mazda,CX-5,2020,4,3
VLP-4701,2344583711874,Serafina Rosell Larrea,Mazda,CX-5,2006,3,2
AJE-8467,7910614571036,Eutropio Sarmiento Marín,Kia,Sorento,2011,2,2
YYG-3102,8988970331730,Teodora Tamayo Garmendia,Hyundai,Tucson,2012,2,0
PMX-0503,4902646782339,Artemio Comas Campillo,Kia,Sorento,2001,2,0
WGR-4134,1099777826311,Demetrio Cabrera Doménech,Mazda,3,2022,0,1
RAO-6951,7957542999433,Jordana Melisa Castejón Julián,Hyundai,Accent,2022,1,2
RGQ-5155,6545308154470,Gilberto Mendoza Girona,Mazda,BT-50,2022,2,0
PFV-8095,5442146191086,Hermenegildo Augusto Roselló Gil,Toyota,Corolla,2013,4,2
SEB-9851,2970614194229,Consuelo Fiol Santamaría,Mazda,BT-50,2022,2,1
XRR-8365,4306613040473,Yaiza Mora Naranjo,Honda,Accord,2009,1,1
ECC-5833,1372998887196,Renata Hernández-Amigó,Honda,Fit,2010,4,2
MPC-5458,6240959143707,Candelaria Artigas,Kia,Sportage,1999,0,0
RGG-7011,8819354774283,Macaria Clotilde Doménech Vila,Hyundai,Santa Fe,2019,0,3
FMH-4709,9064994615425,José Valdés Barros,Honda,Accord,2018,3,1
GRA-0785,5247790342055,Marino Abad Valencia,Mazda,BT-50,2004,3,2
OGZ-2670,7857556247648,Cebrián Aguado Garcés,Hyundai,Elantra,2003,0,3
XXZ-0827,7630322459949,Charo Nebot Pedraza,Hyundai,Tucson,2003,1,3
AQR-1072,5114502259887,Valentín Haro Duarte,Honda,CR-V,2006,3,1
SIC-6413,3610812683005,Fausto Baldomero Higueras Botella,Hyundai,Elantra,2011,5,2
CFL-3813,4504373235322,Marcelino de Tur,Honda,CR-V,2003,4,1
FMB-4630,3197883801731,Dominga Lucas Arranz,Toyota,Hilux,2010,1,0
VMH-1814,8289811598612,Berto Galan,Toyota,Yaris,2021,2,3
SZG-8472,5401598852236,Marta Catalán-Rubio,Toyota,Hilux,2024,1,0
KAY-8862,3455950152754,Isidora Aliaga Pelayo,Hyundai,Tucson,2024,5,3
ZND-0608,4520424329809,Natalia Losa-Torre,Honda,CR-V,2024,2,3
PNO-7487,1119378704264,Bartolomé Azorin,Honda,Fit,1997,2,2
FMU-9301,3292894702469,Nilda Malena Ledesma Polo,Toyota,Yaris,2007,1,3
CCN-5381,5531648416942,Sonia Botella Carrera,Honda,Civic,2001,4,1
AFY-3387,2391293173460,Rosalina Salcedo Galindo,Mazda,BT-50,2015,4,3
VHC-7953,2217353935307,Ricarda Batlle Vélez,Toyota,RAV4,2010,1,1
FYQ-9000,3432806400529,Melania Socorro Nicolau Real,Mazda,3,2017,2,2
HJG-9558,1989326655001,Belén Ariño,Hyundai,Santa Fe,2014,2,0
OOA-7790,1847297425993,Ale Barros Gallardo,Honda,Accord,2010,0,3
NOD-3172,4141101421000,Espiridión Ayllón Mata,Honda,CR-V,2004,0,1
YOJ-5485,5013997965011,Ámbar Marqués,Hyundai,Accent,2018,5,3
EUP-9479,2989223327161,Fortunato Falcó Gual,Hyundai,Accent,2010,4,2
XVH-3123,4917505077365,Elisabet Rosell Galiano,Hyundai,Tucson,2020,0,3
GJA-1752,2176258316284,Gerónimo Querol-Guardia,Hyundai,Santa Fe,2022,1,3
RXW-0482,9867416434450,Amparo Solsona Sanmiguel,Kia,Sorento,2012,4,2
HOD-6217,5057172620346,Alfredo Quiroga Huguet,Hyundai,Elantra,2016,5,1
HKS-1730,4048688787075,Nélida Jimena Pedrero Llano,Hyundai,Tucson,2019,5,0
DBQ-3883,1529670258260,Victor Manuel Bermúdez,Mazda,3,2015,0,3
NDJ-6441,4253383360206,Herminio Carbonell Quintana,Hyundai,Tucson,2015,5,0
ESA-6843,9418939262663,Anastasio Villalonga Lluch,Toyota,Corolla,1996,0,2
KGI-0465,8691839519822,Calixto Márquez Armas,Toyota,RAV4,1997,5,3
ZZH-6484,4610841538388,Regina Carrasco Arcos,Toyota,Hilux,2002,2,2
RZB-5651,7031568713830,Arcelia Guerra Cases,Toyota,Corolla,2016,5,3
FZR-6285,6576439118473,Manola Micaela Luján Criado,Kia,Picanto,2004,3,3
QHR-8325,7087117683535,Chucho Jara Almazán,Kia,Rio,2022,4,3
GOD-5516,8458215845503,Natanael Ponce Pinilla,Mazda,CX-5,1996,1,0
ZCE-3385,2354080166319,Cecilio Ordóñez Hernandez,Honda,Civic,2023,1,3
VOD-4753,8426213713509,Sofía Castro Villena,Mazda,CX-5,2009,0,2
ATG-3840,3199306697496,Feliciano Sierra Pérez,Mazda,6,2021,0,2
WHA-1285,3913350312163,Nazaret Nicolás Bauzà,Hyundai,Tucson,2017,5,1
JPB-8033,4340986195315,María Teresa Pablo Cornejo,Honda,Fit,2010,4,3
BAX-5411,2325196568694,Jimena Prats Prada,Kia,Picanto,2011,1,3
CQN-8460,1637598057366,Sancho Barragán-Borrego,Hyundai,Santa Fe,2019,3,2
AQQ-7076,5898093196112,María Jesús Crespi Oliva,Kia,Sportage,2015,2,0
RJU-9710,5968863041015,Adelaida Coronado-Lucas,Toyota,RAV4,2003,5,0
GTV-4822,8941101923244,Esther Valcárcel,Kia,Sportage,2011,3,0
BFN-4149,7237548003406,Lupita Gras Aznar,Toyota,Hilux,2009,1,0
VQS-4997,9750127394731,Rodrigo Bayona-Sanchez,Toyota,Hilux,1995,5,1
FZH-8105,2847253193337,Amando Morcillo Fiol,Honda,Civic,2008,1,3
GRE-1439,5515941444232,Amor Maricruz Medina Cabello,Honda,Civic,2021,1,3
OJH-5307,7195261594264,Cirino del Peláez,Honda,CR-V,2008,1,3
BAC-8269,3160905232679,Vilma Gomila Llano,Honda,Fit,2007,3,1
RBE-5222,6264853982326,Florentino García Coloma,Mazda,BT-50,2000,4,0
HTA-3550,9436810426273,Matías Ángel Bellido,Hyundai,Tucson,1997,5,0
BAZ-7282,8166142172845,Samu Dominguez Mateos,Kia,Picanto,2002,2,2
MPN-5337,2432171436221,Alexandra Río Cuesta,Mazda,CX-5,2018,1,3
MFY-6576,6922789097370,Marisol Pinedo,Kia,Sorento,2007,5,1
PLL-0606,7828475054051,Edelmiro Cámara-Melero,Hyundai,Accent,2007,0,3
VRY-1673,4316933078755,Teodoro Ródenas Torrecilla,Kia,Sorento,2023,2,3
SYG-3322,4533605580622,Cándido Valera Artigas,Kia,Rio,2007,4,0
NUJ-9569,3327022850034,Feliciana Llanos Martín,Honda,Fit,1995,0,3
FNM-6910,3380570893538,Román Muñoz-Pavón,Toyota,Corolla,2004,5,3
IDO-3178,3190737055509,José del Oliver,Hyundai,Tucson,1998,4,3
PJD-7206,3234301826168,Salomón Malo,Mazda,6,2008,4,3
WVL-6213,4837219184112,Dulce Amarilis Hoyos Pallarès,Hyundai,Tucson,2008,2,3
PBI-5555,9956957498037,Alcides Román Porras Godoy,Hyundai,Tucson,1996,3,0
POL-5150,4095170645920,Mercedes Viana-Egea,Hyundai,Santa Fe,2012,3,3
ZAM-9893,5696459062840,Toni Leonardo Peñas Pelayo,Mazda,3,2018,2,0
QPV-6824,6401178404886,Priscila Julieta Vendrell Arnal,Mazda,6,2005,5,2
XOG-2106,7064943640987,Lázaro Saez Sacristán,Hyundai,Santa Fe,2010,4,2
BBP-3523,7688790166699,Begoña Sainz Higueras,Toyota,Yaris,2007,2,1
VCY-6506,1903881837199,Eliseo Jerez Echevarría,Kia,Rio,1998,2,3
FIC-3150,8447190945336,Cipriano Verdugo-Sola,Kia,Sorento,2002,2,3
JOE-0469,1409833879802,Che Benitez Bayón,Kia,Picanto,2016,2,2
JGE-9257,1465961917665,Dani Barberá,Hyundai,Santa Fe,2019,1,2
VRS-4697,1066942014807,Amando Márquez-Alberto,Toyota,Hilux,2004,0,1
RQX-0628,6937427754985,Tito Montenegro Alemany,Mazda,3,2007,4,1
GIB-3265,4590672175506,Elvira Mendizábal Dalmau,Honda,Accord,1996,3,0
NAQ-1530,3949333762592,José Mari Girón Almansa,Toyota,RAV4,2020,0,2
LRO-0048,8733849601969,Luis Miguel Arce Guillén,Toyota,Yaris,1996,3,3
CCH-4180,2582748734423,Alfonso Barrena-Priego,Kia,Sorento,2003,1,3
ONQ-0775,9446860405458,Carlota Amaya Miranda,Toyota,Yaris,2010,1,3
QOE-1761,4492489337607,Francisco Gonzalo-Salvà,Kia,Rio,2006,1,3
VCE-2348,1734060094894,Lázaro Hernández,Honda,CR-V,2023,4,1
KUZ-2278,9723176869087,Casandra Leiva Aguilar,Hyundai,Santa Fe,2015,4,1
VGN-3126,4230182214154,Beatriz Carballo Valdés,Hyundai,Elantra,2011,1,0
ODB-9997,1684352515266,Concepción Uría,Kia,Rio,2017,5,1
CMQ-6203,8929048978909,Samanta Leal Sotelo,Honda,Fit,2021,0,2
BOY-8958,5512389007923,Lupita Noguera-Albero,Honda,CR-V,2002,5,2
DPE-3963,1258687274590,Amaya Ferreras Cózar,Hyundai,Santa Fe,2021,2,2
OYH-0367,2257151850110,Caridad Canales Rosado,Toyota,Corolla,2011,5,3
FXB-7604,3199391956996,Nazaret Cruz Almansa Barriga,Kia,Sportage,2007,1,3
BRZ-2653,3830066308181,Rafaela Sales Perelló,Mazda,3,2008,1,1
TAK-9190,7389355714730,Noelia Jódar Ballesteros,Honda,Fit,2002,2,1
HAW-3483,3575122485991,Anselma Rivera Villegas,Hyundai,Tucson,2008,5,1
HRW-1730,4625379801813,Angelita Gallart Gisbert,Mazda,3,2023,0,2
PZY-8410,9321332654984,Mohamed Oliveras,Hyundai,Tucson,1997,2,2
CAP-7240,5489811729692,Corona Bastida Fernández,Kia,Picanto,2000,2,3
XYQ-2488,2168049627481,Mirta Pacheco Zaragoza,Mazda,BT-50,2000,5,3
HEZ-7143,7607425943731,Sebastián de Marco,Kia,Rio,2008,0,1
ASO-5349,3206942995905,Lidia Serra Estevez,Kia,Sorento,2018,3,2
JLS-4957,7136902475414,Felipe Hurtado Maestre,Kia,Sorento,2008,1,3
GJK-8750,8559460023247,Rosenda Villalobos Pavón,Honda,Accord,1997,1,3
YJN-9470,3741900259601,Paula Manjón Ros,Kia,Sorento,2019,0,0
NGJ-8894,8094336469412,Virgilio Efraín Quevedo Vall,Hyundai,Elantra,2014,4,2
SMQ-5451,8605971414230,Alex Gimeno Poza,Hyundai,Elantra,1997,5,3
UCT-8582,5314407794505,María Del Carmen de Cruz,Kia,Sorento,2020,4,2
QSN-3422,8567525334339,Dulce de Álamo,Honda,CR-V,2019,0,1
LFW-9858,2586001814648,Mayte Sainz Fuentes,Mazda,3,2013,0,2
MKN-3971,1571601968617,Alejandro Cortes Agullo,Kia,Sportage,2017,0,2
LYT-2271,6992141962504,Petrona Gonzalo Iborra,Hyundai,Elantra,2021,0,2
OCT-6878,2831053900376,Noé Viana,Hyundai,Tucson,2021,4,1
QDU-0063,9743065391534,Juan Luis Rey Rocha,Kia,Sorento,2007,5,0
IRO-9100,7325932384320,Fanny Aznar Espejo,Mazda,3,2016,0,2
CAU-9623,7024125385580,Paloma Estela Sedano Andres,Honda,Fit,2009,2,0
CMK-3409,8497606506207,Raimundo de Bayo,Kia,Rio,2008,2,3
PYI-4348,8454582560340,Federico Blasco Ordóñez,Honda,Accord,2017,3,3
LCU-4655,2186335518372,Rosalina Malo Sobrino,Hyundai,Elantra,2020,4,1
JZL-0111,3660202234355,Amanda Garay Pelayo,Honda,Accord,2017,4,3
ATS-8241,4583827867539,Albert del Abascal,Honda,CR-V,2024,2,1
FJF-5228,7755339269231,Paulino Luque-Valverde,Honda,Fit,2010,3,1
WPC-0585,1790867959261,Haydée Acevedo Posada,Honda,Accord,2001,0,1
YVI-9638,1701943540826,Xiomara Torrens Casares,Toyota,Hilux,2010,4,2
DUT-5651,6154999827471,Jenaro Carpio-Armas,Toyota,Corolla,2001,1,2
VED-8282,2651870715823,Gertrudis Gutierrez Fuertes,Hyundai,Tucson,2020,1,2
BHG-0857,7723459064817,Guiomar Vilar Bárcena,Hyundai,Santa Fe,2019,1,0
XAY-7227,7836717160082,Plinio del Jiménez,Kia,Sorento,2023,3,1
NPT-9625,9176223240726,Candelaria Cuenca Garrido,Honda,CR-V,2002,1,1
URH-0597,3077929600851,Eutimio del Beltran,Mazda,6,2000,2,3
RGP-1427,4454873468086,Clarisa Arce Sáez,Honda,Civic,2022,4,3
KCK-9638,7479227305475,Ernesto Zamora Puig,Mazda,BT-50,2023,5,2
